764124.113115993561 0 
764124.175546653685 0 
764124.238046605606 0 
764124.300546557526 0 
764124.363046509330 0 
764124.425546461251 0 
764124.488046413171 0 
764124.550546364975 0 
764124.613046316896 0 
764124.675546653685 0 
764124.738046605606 0 
764124.800546557526 0 
764124.863046509330 0 
764124.925546461251 0 
764124.988046413171 0 
764125.050546364975 0 
764125.113046316896 0 
764125.175546653685 0 
764125.238046605606 0 
764125.300546557526 0 
764125.363046509330 0 
764125.425546461251 0 
764125.488046413171 0 
764125.550546364975 0 
764125.613046316896 0 
764125.675546653685 0 
764125.738046605606 0 
764125.800546557526 0 
764125.863046509330 0 
764125.925546461251 0 
764125.988046413171 0 
764126.050546364975 0 
764126.113046316896 0 
764126.175546653685 0 
764126.238046605606 0 
764126.300546557526 0 
764126.363046509330 0 
764126.425546461251 0 
764126.488046413171 0 
764126.550546364975 0 
764126.613046316896 0 
764126.675546653685 0 
764126.738046605606 0 
764126.800546557526 0 
764126.863046509330 0 
764126.925546461251 0 
764126.988046413171 0 
764127.050546364975 0 
764127.113046316896 0 
764127.175546653685 0 
764127.238046605606 0 
764127.300546557526 0 
764127.363046509330 0 
764127.425546461251 0 
764127.488046413171 0 
764127.550546364975 0 
764127.613046316896 0 
764127.675546653685 0 
764127.738046605606 0 
764127.800546557526 0 
764127.863046509330 0 
764127.925546461251 0 
764127.988046413171 0 
764128.050546364975 0 
764128.113046316896 0 
764128.175546653685 0 
764128.238046605606 0 
764128.300546557526 0 
764128.363046509330 0 
764128.425546846236 0 
764128.488046413171 0 
764128.550560608273 0 
764128.613046316896 0 
764128.675546653685 0 
764128.738046605606 0 
764128.800546557526 0 
764128.863046509330 0 
764128.925557624898 0 
764128.988046413171 0 
764129.050564457779 0 
764129.113046316896 0 
764129.175546653685 0 
764129.238046605606 0 
764129.300546557526 0 
764129.363046509330 0 
764129.425546461251 0 
764129.488046413171 0 
764129.550546364975 0 
764129.613056325703 0 
764129.675590153551 0 
764129.738046605606 0 
764129.800546557526 0 
764129.863046509330 0 
764129.925546461251 0 
764129.988046413171 0 
764130.050546364975 0 
764130.113046316896 0 
764130.175546653685 0 
764130.238046605606 0 
764130.300546557526 0 
764130.363046509330 0 
764130.425546461251 0 
764130.488046413171 0 
764130.550546364975 0 
764130.613046316896 0 
764130.675546653685 0 
764130.738046605606 0 
764130.800546557526 0 
764130.863046509330 0 
764130.925546461251 0 
764130.988046413171 0 
764131.050546364975 0 
764131.113046316896 0 
764131.175546653685 0 
764131.238046605606 0 
764131.300546557526 0 
764131.363046509330 0 
764131.425546461251 0 
764131.488046413171 0 
764131.550546364975 0 
764131.613046316896 0 
764131.675546653685 0 
764131.738046605606 0 
764131.800546557526 0 
764131.863046509330 0 
764131.925546461251 0 
764131.988046413171 0 
764132.050546364975 0 
764132.113046316896 0 
764132.175546653685 0 
764132.238046605606 0 
764132.300546557526 0 
764132.363046509330 0 
764132.425546461251 0 
764132.488046413171 0 
764132.550546364975 0 
764132.613046316896 0 
764132.675546653685 0 
764132.738046605606 0 
764132.800546557526 0 
764132.863046509330 0 
764132.925546461251 0 
764132.988046413171 0 
764133.050546364975 0 
764133.113046316896 0 
764133.175546653685 0 
764133.238046605606 0 
764133.300546557526 0 
764133.363046509330 0 
764133.425546461251 0 
764133.488046413171 0 
764133.550546364975 0 
764133.613046316896 0 
764133.675546653685 0 
764133.738046605606 0 
764133.800546557526 0 
764133.863046509330 0 
764133.925546461251 0 
764133.988046413171 0 
764134.050546364975 0 
764134.113046316896 0 
764134.175546653685 0 
764134.238046605606 0 
764134.300546557526 0 
764134.363046509330 0 
764134.425546461251 0 
764134.488046413171 0 
764134.550546364975 0 
764134.613046316896 0 
764134.675546653685 0 
764134.738046605606 0 
764134.800546557526 0 
764134.863046509330 0 
764134.925546461251 0 
764134.988046413171 0 
764135.050546364975 0 
764135.113046316896 0 
764135.175546653685 0 
764135.238046605606 0 
764135.300546557526 0 
764135.363046509330 0 
764135.425546461251 0 
764135.488046413171 0 
764135.550546364975 0 
764135.613046316896 0 
764135.675546653685 0 
764135.738046605606 0 
764135.800881852279 0 
764135.863046509330 0 
764135.925546461251 0 
764135.988046413171 0 
764136.050546364975 0 
764136.113046316896 0 
764136.175546653685 0 
764136.238046605606 0 
764136.300546557526 0 
764136.363046509330 0 
764136.425546461251 0 
764136.488046413171 0 
764136.550546364975 0 
764136.613046316896 0 
764136.675546653685 0 
764136.738046605606 0 
764136.800546557526 0 
764136.863046509330 0 
764136.925546461251 0 
764136.988046413171 0 
764137.050546364975 0 
764137.113046316896 0 
764137.175546653685 0 
764137.238046605606 0 
764137.300546557526 0 
764137.363046509330 0 
764137.425546461251 0 
764137.488046413171 0 
764137.550546364975 0 
764137.613046316896 0 
764137.675562051823 0 
764137.738046605606 0 
764137.800546557526 0 
764137.863046509330 0 
764137.925546461251 0 
764137.988046413171 0 
764138.050546364975 0 
764138.113046316896 0 
764138.175546653685 0 
764138.238046605606 0 
764138.300546557526 0 
764138.363046509330 0 
764138.425546461251 0 
764138.488046413171 0 
764138.550546364975 0 
764138.613046316896 0 
764138.675546653685 0 
764138.738046605606 0 
764138.800546557526 0 
764138.863046509330 0 
764138.925546461251 0 
764138.988046413171 0 
764139.050546364975 0 
764139.113046316896 0 
764139.175546653685 0 
764139.238046605606 0 
764139.300546557526 0 
764139.363046509330 0 
764139.425546461251 0 
764139.488046413171 0 
764139.550546364975 0 
764139.613046316896 0 
764139.675546653685 0 
764139.738046605606 0 
764139.800546557526 0 
764139.863046509330 0 
764139.925546461251 0 
764139.988046413171 0 
764140.050546364975 0 
764140.113046316896 0 
764140.175546653685 0 
